URL;Название;Цена;Отзывы;Бренд;Тип наушников;Минимальная воспроизводимая частота, Гц;Максимальная воспроизводимая частота, кГц;Чувствительность наушников, дБ;Тип излучателя;Разъемы;Количество драйверов;Цвет;Вид вставных наушников;Вид наушников;Диаметр мембраны, мм;Длина кабеля, м;Материал;Материал амбушюр;Оттенок;Тип акустического оформления;Форма разъема;Чехол/футляр в комплекте;Модель;Вес, г;Гарантия, мес;Срок службы, мес;Страна производства;Сопротивление, Ом;Отсоединяемый кабель;Вид беспроводных наушников;Версия Bluetooth;Мультипоинт;Поддержка кодеков;Сенсорное управление;Стандарт защиты;Разъем для зарядки;Время работы, ч;Встроенный микрофон;Время работы с зарядным футляром, ч;Голосовой помощник;Тип гарнитуры;Система активного шумоподавления;Быстрая зарядка;Беспроводная зарядка;Балансный кабель;Складная конструкция;NFC;Съемный микрофон;Тип микрофона;Чувствительность микрофона, дБ;Максимальная воспроизводимая частота микрофона, кГц;Минимальная воспроизводимая частота микрофона, Гц;Объёмный звук;Костная проводимость;Вид кабеля;Область применения;Коэффициент нелинейных искажений (КНИ), %;Максимальный уровень звукового давления, дБ;Подсветка;Диаметр звуковода, мм
https://doctorhead.ru/product/dunu_falcon_ultra_titanium_grey/;DUNU Falcon Ultra Titanium Grey;27090.0;0;DUNU;проводные;40;5;108;;, , MMCX;1;;;вставные;10.7;1.8;сталь;силикон;titanium gray;закрытые;г-образный;да;DUNU Falcon Ultra;20;12;24;Китай;16;да;;;;;;;;;;;;стерео;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/shure_srh440aefs/;Shure SRH440A-EFS;14990.0;0;Shure;проводные;10;22;97;динамический;,;1;черный;;;40;3;пластик;синтетическая кожа;black;закрытые;прямой;;Shure SRH440A;268;12;24;;40;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/music_public_kingdom_iem220m_with_mic_transparent_black_dark_grey/;Music Public Kingdom IEM220M With Mic Transparent Black Dark Grey;1790.0;0;Music Public Kingdom;проводные;20;20;115;;2-pin,;2;серый;;вставные;10, 7;1.2;пластик;силикон;grey;закрытые;г-образный;;Music Public Kingdom IEM220M;;12;24;Китай;20;да;;;;;;;;;да;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jade_audio_jw1_black/;Jade Audio JW1 Black;4190.0;0;Jade Audio;беспроводные;20;20;;динамический;;1;черный;;накладные;14.2;;пластик;;black;открытые;;да;Jade Audio JW1;9.5;12;24;Китай;;;;5.3;;,;да;;;6;да;18;;;;;;;;;;;;;;;да;;;;;;
https://doctorhead.ru/product/ta_solitaire_p_silver/;T+A Solitaire P Silver;780000.0;0;T+A;проводные;5;54;101;;,;1;;;полноразмерные;;;алюминий, пластик;синтетическая кожа;silver;открытые;прямой;да;T+A Solitaire P;530;12;24;;80;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/beyerdynamic_dt_700_pro_x/;Beyerdynamic DT 700 PRO X;30490.0;0;Beyerdynamic;проводные;5;40;100;динамический;,;1;;;;;3, 1.8;пластик, металл;велюр;black;закрытые;прямой;да;Beyerdynamic DT 700 PRO X;350;12;24;;48;да;;;;;;;;;;;;;;;;;;;;;;;;;;;студия, мастеринг, сведение, контроль записи;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_scrooge_mcduck_gloss/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Scrooge McDuck Gloss;40990.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;;true wireless;вставные;;;пластик;силикон;scrooge mcduck gloss;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/anker_soundcore_space_a40_blue/;Anker Soundcore Space A40 Blue;6190.0;0;Anker;беспроводные;20;20;;динамический;USB-C;1;синий;true wireless;вставные;;;пластик;силикон;blue;закрытые;;да;Anker Soundcore Space A40;18;12;24;;;;True Wireless;5.2;да;, ,;да;;USB-C;10;да;50;;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_turquoise_gloss/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Turquoise Gloss;28790.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;синий;true wireless;вставные;;;пластик;силикон;turquoise gloss;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/bowers__wilkins_px_7_s2e_ocean_blue/;Bowers & Wilkins PX7 S2e Ocean Blue;39990.0;0;Bowers & Wilkins;беспроводные;20;20;;динамический;USB-C;1;голубой;;полноразмерные;40;1.2;пластик, алюминий;синтетическая кожа;ocean blue;закрытые;прямой;да;Bowers & Wilkins PX 7 S2e;307;12;24;Великобритания;33;да;полноразмерные;5.2;да;, , , ,;;;USB-C;30;да;;Siri , Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/1more_sonoflow_pro_hq51_matte_gray/;1MORE SonoFlow Pro HQ51 Matte Gray;7490.0;0;1MORE;беспроводные;20;20;;динамический;3.5mm jack , USB-C;1;серый;;полноразмерные;40;1.2;пластик;синтетическая кожа;matte grey;закрытые;прямой;да;1MORE SonoFlow Pro HQ51;246;12;24;Китай;32;да;полноразмерные;5.0;да;, ,;;;USB-C;70;да;;;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/beyerdynamic_dt_250_80_ohm/;Beyerdynamic DT 250 / 80 ohm;36990.0;0;Beyerdynamic;проводные;10;30;120;динамический;;1;черный;;;;3;пластик;велюр;;закрытые;;;Beyerdynamic DT 250;240;12;24;;80;да;;;;;;;;;;;;;;;;;;;;;;;;;;;мастеринг, контроль записи;0.1;100;;
https://doctorhead.ru/product/kef_mu7_silver/;KEF Mu7 Silver;44000.0;0;KEF;беспроводные;20;20;;динамический;USB-C , 3.5mm jack;1;серебряный;;полноразмерные;40;1.2;алюминий, синтетическая кожа;синтетическая кожа;silver;закрытые;прямой;да;KEF Mu7;309;12;24;Великобритания;16;да;полноразмерные;5.1;;, , ,;да;;USB-C;40;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/sennheiser_hd_25_light/;Sennheiser HD 25 LIGHT;15790.0;0;Sennheiser;проводные;16;22;114;динамический;,;1;черный;;;;3;пластик, кожа;;black;закрытые;прямой;;Sennheiser HD 25 Light;115;24;36;;60;да;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/aurian_ocean_universal_2pin/;Aurian Ocean Universal;18990.0;0;Aurian;проводные;20;22;112;;2-pin;1;голубой;;вставные;;1.2;акрил;силикон;ocean;закрытые;г-образный;да;Aurian Ocean;;36;48;Россия;8.7;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/fir_audio_five_x_five_custom_colorless/;Fir Audio Five x Five Custom Colorless;145290.0;0;Fir Audio;;20;20;115;гибридный;;5;разноцветный;;;;1.2;акрил;;colorless;закрытые;;да;Fir Audio Five x Five;;12;24;США;16;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/anker_soundcore_sport_x20_green/;Anker Soundcore Sport X20 Green;9990.0;0;Anker;беспроводные;20;20;;динамический;USB-C;1;зеленый;true wireless;вставные;11;;пластик;силикон;green;закрытые;;да;Anker Soundcore Sport X20;14;12;24;Китай;;;;5.3;да;,;;;;12;да;48;;;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jbl_tour_pro_2_black/;JBL Tour Pro 2 Black;26990.0;0;JBL;беспроводные;20;20;100;динамический;USB-C;;черный;true wireless;вставные;10;;пластик;силикон;black;закрытые;;да;JBL Tour Pro 2;;12;24;Китай;16;;;5.3;да;,;да;;USB-C;10;да;40;Google Assistant , Siri;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ctm_ce320_universal/;CTM CE320 Universal;24990.0;0;CTM;проводные;20;16;124;;, 2-pin;3;черный;;вставные;;1.2;акрил;силикон;clear;закрытые;г-образный;да;CTM CE320;;12;24;;20;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/kinera_imperial_baldr_2/;Kinera Imperial Baldr 2;129990.0;0;Kinera;проводные;50;5;109;;2-pin, , ,;7;;с проводом;вставные;;1.2;акрил;пена, силикон;orange;закрытые;прямой;да;Kinera Imperial Baldr;5.5;12;24;Китай;22;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_rick_edition_total_gloss/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Rick Edition Total Gloss;34890.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;;true wireless;вставные;;;пластик;силикон;rick edition total gloss;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/64audio_nio/;64 Audio Nio;154990.0;0;64 Audio;проводные;10;20;105;;;9;;;вставные;9;1.2;алюминий;силикон;black;закрытые;г-образный;да;64 Audio Nio;;12;24;США;6;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/beyerdynamic_t5_3_generation_black/;Beyerdynamic T5 3rd Generation;179990.0;0;Beyerdynamic;проводные;5;50;100;;3.5mm jack , 6.35mm jack;1;;;полноразмерные;45;1.4;алюминий, алькантара;синтетическая кожа;black;закрытые;прямой;да;Beyerdynamic T5 3rd Gen;360;12;24;;32;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/1more_fit_se_s30_open_earbuds_black/;1MORE Fit SE Open Earbuds S30 Black;3490.0;0;1MORE;беспроводные;20;20;;динамический;USB-C;1;черный;;накладные;14.2;;пластик;;black;открытые;;да;1MORE Fit SE Open Earbuds S30;10;12;24;Китай;;;накладные;5.3;;,;да;IPX5;;10;да;30;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jbl_tune_720bt_black/;JBL Tune 720BT Black;5990.0;0;JBL;беспроводные;20;20;101;динамический;3.5mm jack;1;черный;;полноразмерные;40;1.2;пластик;синтетическая кожа;black;закрытые;прямой;;JBL Tune 720BT;220;12;24;;32;да;полноразмерные;5.3;да;,;;;USB-C;76;да;;Siri , Google Assistant;;;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/unique_melody_mext_universal_25mm/;Unique Melody MEXT Universal 2.5mm;79990.0;0;Unique Melody;проводные;20;23;108;;;6;;;вставные;;1.2;акрил;силикон;black;закрытые;прямой;да;Unique Melody MEXT;;12;24;Китай;16;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_3_midnight_green_matte/;Apple AirPods 3 Midnight Green Matte;21390.0;0;Apple;беспроводные;20;20;;динамический;;1;зеленый;true wireless;вставные;;;пластик;пластик;midnight green matte;закрытые;;да;Apple AirPods 3;46.5;12;24;;;;;5.0;;;да;;Lightning;6;да;30;Siri;;;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ag_cotsubu_mk2_plus_mint/;AG COTSUBU MK2+ Mint;;нет;AG;беспроводные;20;20;;динамический;USB-C;1;зеленый;true wireless;вставные;;;пластик;силикон;mint;закрытые;;да;AG COTSUBU MK2+;7;12;24;Япония;;;;5.2;да;,;да;;;5;да;20;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jbl_tour_one_m3_mocco__jbl_smart_tx/;JBL Tour One M3 Mocco + JBL Smart TX;;нет;JBL;беспроводные;10;40;117;;USB-C;1;бежевый;;полноразмерные;40;;пластик;синтетическая кожа;black;закрытые;;да;JBL Tour One M3;;12;24;Китай;32;да;;5.3;;;;;USB-C;70;да;;;;да;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/zmf_atrium_closed_ltd_green_ish_steel_4pin_xlr_ofc_cable__635mm/;ZMF Atrium Closed LTD Green Ish Steel 4-pin xlr ofc cable + 6.35mm;349990.0;0;ZMF;проводные;;;96;;XLR , XLR Mini , 6.35mm jack;1;коричневый;;полноразмерные;;1.5;алюминий, дерево, кожа;кожа;black;закрытые;прямой;да;ZMF Atrium Closed;480;12;24;США;300;да;;;;;;;;;;;;стерео;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/dan_clark_audio_ether_2_systems__auris_ha2se/;Dan Clark Audio ETHER 2 Systems + Auris HA-2SE+;386980.0;0;Dan Clark Audio;проводные;;;;;;1;черный;;;;3;алюминий, кожа;кожа;black;открытые;прямой;да;Dan Clark Audio ETHER 2 Systems;;24;36;США;16;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/logitech_g435_blue/;Logitech G435 Blue;8990.0;0;Logitech;беспроводные;20;20;83;динамический;;1;;;;40;;пластик;ткань;blue;закрытые;прямой;;Logitech G435;165;24;36;;45;да;полноразмерные;5.0;;;;;;18;да;;;стерео;;;;;;;;конденсаторный;;8;100;7.1 software;;;;;;;
https://doctorhead.ru/product/aurian_acid_custom/;Aurian Acid Custom;30990.0;2;Aurian;;16;27;103;гибридный;2-pin;3;разноцветный;;;12;1.2;акрил;;;закрытые;;да;Aurian Acid;;36;48;Россия;13;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/creative_sensemore_air_black/;Creative Sensemore Air Black;7990.0;0;Creative;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;6;;пластик;силикон;black;закрытые;;да;Creative Sensemore Air;48;12;24;;;;;5.2;;,;да;;USB-C;10;да;35;Google Assistant , Siri;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sennheiser_momentum_sport_polar_black/;Sennheiser Momentum Sport Polar Black;32490.0;0;Sennheiser;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;;;пластик;силикон;black;полуоткрытые;;да;Sennheiser Momentum Sport;10;12;24;Китай;;;;5.2;;,;да;;USB-C;6;да;24;Google Assistant , Siri;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sudio_a1_pro_white/;Sudio A1 Pro White;5690.0;0;Sudio;беспроводные;20;20;103;динамический;USB-C;1;белый;true wireless;вставные;10;;пластик;силикон;white;закрытые;;да;Sudio A1 PRO;36;12;24;Швеция;16;;;5.3;;;да;;USB-C;6;да;30;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/audeze_lcd_3/;Audeze LCD-3;275000.0;0;Audeze;проводные;10;50;101;;6.35mm jack , XLR Mini;1;;;полноразмерные;106;1.9;металл, дерево, кожа;кожа;wood, black;открытые;прямой;да;Audeze LCD-3;635;12;24;;110;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sivga_sv023_brown/;Sivga SV023 Brown;34990.0;0;Sivga;проводные;20;40;105;;4.4mm jack , 3.5mm jack;1;коричневый;;полноразмерные;50;1.2;дерево;ткань, синтетическая кожа;brown;открытые;прямой;да;Sivga SV023;318;12;24;Китай;300;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/focal_bathys_dune/;Focal Bathys Dune;79990.0;0;Focal;беспроводные;15;22;;;3.5mm jack , USB-C;1;;;полноразмерные;40;1.2;алюминий, пластик;синтетическая кожа;dune;закрытые;прямой;да;Focal Bathys;350;12;24;Франция;;да;полноразмерные;5.1;да;, , ,;;;USB-C;30;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/koss_porta_pro_classic__dekoni_earpads_for_koss_porta_pro/;Koss Porta Pro Classic + Dekoni Earpads for Koss Porta Pro;6090.0;0;Koss;проводные;15;25;101;;3.5mm jack;1;черный;;накладные;;1.2;пластик, металл;поролон;;закрытые;г-образный;;Koss Porta Pro;79;12;24;Китай;60;;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/honor_choice_earbuds_clip_purple/;Honor Choice Earbuds Clip Purple;7990.0;0;Honor;беспроводные;20;20;;динамический;USB-C;1;фиолетовый;;накладные;;;пластик;;purple;открытые;;да;Honor Choice Earbuds Clip;10;12;24;Китай;;;;5.3;;,;да;;;7;да;36;;;да;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/icon_hp210/;iCON HP-210;4330.0;0;iCON;проводные;15;28;98;динамический;;1;черный;;;;3;пластик, металл;синтетическая кожа;black;полуоткрытые;прямой;;ICON HP 210;;12;24;Китай;32;;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;звукозапись;;;;
https://doctorhead.ru/product/fiio_jd10_transparent_black/;FiiO JD10 Transparent Black;1190.0;0;FiiO;проводные;20;40;105;;2-pin,;1;черный;;вставные;10;1.2;пластик;силикон;black;закрытые;г-образный;;;4;2;24;Китай;32;да;;;;;;;;;да;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/denon_ah_d5200/;Denon AH-D5200;49990.0;0;Denon;проводные;5;40;103;;3.5mm jack , 6.35mm jack;1;;;полноразмерные;50;3;металл, дерево;кожа;brown;закрытые;прямой;да;Denon AH-D5200;385;12;24;;24;да;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/oneodio_a5_black/;OneOdio A5 Black;5890.0;0;OneOdio;беспроводные;20;40;93;динамический;USB-C;;черный;;полноразмерные;;;пластик, кожа;синтетическая кожа;black;закрытые;;;OneOdio A5;250;12;24;Китай;;;полноразмерные;5.4;да;, ,;;;USB-C;75;да;;;;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/aurian_sunset_2_custom/;Aurian Sunset 2 Custom;39990.0;0;Aurian;;20;25;110;арматурный;2-pin,;3;разноцветный;;;;1.2;акрил;;colorful;закрытые;;да;Aurian Sunset 2;;36;48;Россия;9.3;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/axelvox_hd410_black/;Axelvox HD410 Black;3900.0;0;Axelvox;проводные;15;25;;динамический;;1;черный;;;50;2.5;металл, пластик;синтетическая кожа;black;закрытые;прямой;;Axelvox HD410;282;12;24;Китай;32;;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;контроль записи;;;;
https://doctorhead.ru/product/shure_aonic_50_gen_2_black/;Shure Aonic 50 Gen 2 Black;;нет;Shure;беспроводные;20;22;;;USB-C , 3.5mm jack;1;черный;;полноразмерные;50;;пластик, алюминий;синтетическая кожа;black;закрытые;прямой;да;Shure Aonic 50 Gen 2;334;12;24;Германия;39;да;полноразмерные;5.0;;, , , , ,;;;USB-C;45;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/fir_audio_e12/;Fir Audio e12;189900.0;0;Fir Audio;проводные;20;20;;;2-pin,;1;синий;с проводом;вставные;12;;алюминий;силикон;blue;закрытые;прямой;;Fir Audio e12;;12;24;США;16;да;;;;;;;;;;;;стерео;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/anker_soundcore_v20i_blue/;Anker Soundcore V20i Blue;3190.0;0;Anker;беспроводные;20;20;;динамический;USB-C;1;черный;;накладные;16;;пластик;;black;открытые;;да;Anker Soundcore V20i;12;12;24;Китай;16;;накладные;5.4;;,;да;IP55;;8;да;;;;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jbl_tune_beam_white/;JBL Tune Beam White;7990.0;0;JBL;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;10;;пластик;силикон;white;закрытые;;да;JBL Tune Beam;;12;24;Китай;32;;;5.3;;;да;;;12;да;48;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
